"","Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","RANK","PERCENT_RANK","Scaled_Value","24_hour_mean","Diff_24_hour_mean","Percent difference from daily mean","date","Flow","Season","Flow Category"
"4879","G334",2013-10-13,2,23,"Oct",13,2.73333333333333,2013,2,44,13,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 01:44:00,282.93,"Wet Season","250-500 (cfs)"
"4880","G334",2013-10-13,3,23,"Oct",13,3.73333333333333,2013,3,44,14,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 02:44:00,284.91,"Wet Season","250-500 (cfs)"
"4881","G334",2013-10-13,3,23,"Oct",13,3.73333333333333,2013,3,44,14,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 02:44:01,87.71,"Wet Season","1-100 (cfs)"
"4882","G334",2013-10-13,1,21,"Oct",13,4.73333333333333,2013,4,44,2,0.181818181818182,0.75,22.6818181818182,-1.68181818181818,-7.41482965931864,2013-10-13 03:44:00,286.92,"Wet Season","250-500 (cfs)"
"4883","G334",2013-10-13,1,22,"Oct",13,5.73333333333333,2013,5,44,5,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 04:44:00,284.38,"Wet Season","250-500 (cfs)"
"4884","G334",2013-10-13,-1,21,"Oct",13,6.73333333333333,2013,6,44,3,0.181818181818182,0.75,22.6818181818182,-1.68181818181818,-7.41482965931864,2013-10-13 05:44:00,287.7,"Wet Season","250-500 (cfs)"
"4885","G334",2013-10-13,0,22,"Oct",13,7.73333333333333,2013,7,44,6,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 06:44:00,289.28,"Wet Season","250-500 (cfs)"
"4886","G334",2013-10-13,0,24,"Oct",13,8.73333333333333,2013,8,44,18,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 07:44:00,287.39,"Wet Season","250-500 (cfs)"
"4887","G334",2013-10-13,0,24,"Oct",13,8.73333333333333,2013,8,44,18,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 07:43:33,87.71,"Wet Season","1-100 (cfs)"
"4888","G334",2013-10-13,0,24,"Oct",13,9.73333333333333,2013,9,44,19,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 08:44:00,287.31,"Wet Season","250-500 (cfs)"
"4889","G334",2013-10-13,0,24,"Oct",13,10.7333333333333,2013,10,44,20,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 09:44:00,289.76,"Wet Season","250-500 (cfs)"
"4890","G334",2013-10-13,0,24,"Oct",13,10.7333333333333,2013,10,44,20,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 09:43:42,87.71,"Wet Season","1-100 (cfs)"
"4891","G334",2013-10-13,3,24,"Oct",13,12.7333333333333,2013,12,44,21,0.954545454545455,0.857142857142857,22.6818181818182,1.31818181818182,5.81162324649298,2013-10-13 11:44:00,287.31,"Wet Season","250-500 (cfs)"
"4892","G334",2013-10-13,0,23,"Oct",13,13.7333333333333,2013,13,44,15,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 12:44:00,288.67,"Wet Season","250-500 (cfs)"
"4893","G334",2013-10-13,1,21,"Oct",13,14.7333333333333,2013,14,44,4,0.181818181818182,0.75,22.6818181818182,-1.68181818181818,-7.41482965931864,2013-10-13 13:44:00,286.76,"Wet Season","250-500 (cfs)"
"4894","G334",2013-10-13,-1,23,"Oct",13,15.7333333333333,2013,15,44,16,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 14:44:00,283.06,"Wet Season","250-500 (cfs)"
"4895","G334",2013-10-13,5,22,"Oct",13,16.7333333333333,2013,16,44,7,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 15:44:00,285.54,"Wet Season","250-500 (cfs)"
"4896","G334",2013-10-13,0,22,"Oct",13,17.7333333333333,2013,17,44,8,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 16:44:00,288.77,"Wet Season","250-500 (cfs)"
"4897","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:44:00,291.6,"Wet Season","250-500 (cfs)"
"4898","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:44:00,291.6,"Wet Season","250-500 (cfs)"
"4899","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:43:44,87.71,"Wet Season","1-100 (cfs)"
"4900","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:43:52,87.71,"Wet Season","1-100 (cfs)"
"4901","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:43:59,87.71,"Wet Season","1-100 (cfs)"
"4902","G334",2013-10-13,0,22,"Oct",13,18.7333333333333,2013,18,44,9,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 17:44:11,87.71,"Wet Season","1-100 (cfs)"
"4903","G334",2013-10-13,1,22,"Oct",13,19.7333333333333,2013,19,44,10,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 18:44:00,288.82,"Wet Season","250-500 (cfs)"
"4904","G334",2013-10-13,1,23,"Oct",13,20.7333333333333,2013,20,44,17,0.772727272727273,0.821428571428571,22.6818181818182,0.318181818181817,1.40280561122244,2013-10-13 19:44:00,273.6,"Wet Season","250-500 (cfs)"
"4905","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:44:00,262.34,"Wet Season","250-500 (cfs)"
"4906","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:43:45,87.71,"Wet Season","1-100 (cfs)"
"4907","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:43:47,87.71,"Wet Season","1-100 (cfs)"
"4908","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:43:55,87.71,"Wet Season","1-100 (cfs)"
"4909","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:43:57,87.71,"Wet Season","1-100 (cfs)"
"4910","G334",2013-10-13,0,22,"Oct",13,21.7333333333333,2013,21,44,11,0.5,0.785714285714286,22.6818181818182,-0.681818181818183,-3.0060120240481,2013-10-13 20:43:59,87.71,"Wet Season","1-100 (cfs)"
"4911","G334",2013-10-13,-3,20,"Oct",13,22.7333333333333,2013,22,44,1,0.0454545454545455,0.714285714285714,22.6818181818182,-2.68181818181818,-11.8236472945892,2013-10-13 21:44:00,252.98,"Wet Season","250-500 (cfs)"
"4912","G334",2013-10-14,1,22,"Oct",14,0.733333333333333,2013,0,44,20,1,1,20.4545454545455,1.54545454545455,7.55555555555556,2013-10-14 23:44:00,354.31,"Wet Season","250-500 (cfs)"
"4913","G334",2013-10-14,0,22,"Oct",14,1.73333333333333,2013,1,44,21,1,1,20.4545454545455,1.54545454545455,7.55555555555556,2013-10-14 00:44:00,276.56,"Wet Season","250-500 (cfs)"
"4914","G334",2013-10-14,0,21,"Oct",14,2.73333333333333,2013,2,44,10,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 01:44:00,281.54,"Wet Season","250-500 (cfs)"
"4915","G334",2013-10-14,1,20,"Oct",14,3.73333333333333,2013,3,44,5,0.409090909090909,0.909090909090909,20.4545454545455,-0.454545454545453,-2.22222222222222,2013-10-14 02:44:00,286.48,"Wet Season","250-500 (cfs)"
"4916","G334",2013-10-14,2,21,"Oct",14,4.73333333333333,2013,4,44,11,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 03:44:00,279.86,"Wet Season","250-500 (cfs)"
"4917","G334",2013-10-14,2,21,"Oct",14,4.73333333333333,2013,4,44,11,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 03:43:45,87.71,"Wet Season","1-100 (cfs)"
"4918","G334",2013-10-14,2,21,"Oct",14,4.73333333333333,2013,4,44,11,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 03:43:53,87.71,"Wet Season","1-100 (cfs)"
"4919","G334",2013-10-14,0,21,"Oct",14,5.73333333333333,2013,5,44,12,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 04:44:00,286.48,"Wet Season","250-500 (cfs)"
"4920","G334",2013-10-14,-1,18,"Oct",14,6.73333333333333,2013,6,44,1,0.0909090909090909,0.818181818181818,20.4545454545455,-2.45454545454545,-12,2013-10-14 05:44:00,443.12,"Wet Season","250-500 (cfs)"
"4921","G334",2013-10-14,1,20,"Oct",14,7.73333333333333,2013,7,44,6,0.409090909090909,0.909090909090909,20.4545454545455,-0.454545454545453,-2.22222222222222,2013-10-14 06:44:00,418.12,"Wet Season","250-500 (cfs)"
"4922","G334",2013-10-14,0,21,"Oct",14,8.73333333333333,2013,8,44,13,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 07:44:00,404.25,"Wet Season","250-500 (cfs)"
"4923","G334",2013-10-14,1,21,"Oct",14,9.73333333333333,2013,9,44,14,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 08:44:00,400.26,"Wet Season","250-500 (cfs)"
"4924","G334",2013-10-14,1,21,"Oct",14,9.73333333333333,2013,9,44,14,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 08:43:57,87.71,"Wet Season","1-100 (cfs)"
"4925","G334",2013-10-14,0,19,"Oct",14,10.7333333333333,2013,10,44,3,0.181818181818182,0.863636363636364,20.4545454545455,-1.45454545454545,-7.11111111111111,2013-10-14 09:44:00,383.81,"Wet Season","250-500 (cfs)"
"4926","G334",2013-10-14,3,22,"Oct",14,12.7333333333333,2013,12,44,22,1,1,20.4545454545455,1.54545454545455,7.55555555555556,2013-10-14 11:44:00,395.29,"Wet Season","250-500 (cfs)"
"4927","G334",2013-10-14,6,21,"Oct",14,13.7333333333333,2013,13,44,15,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 12:44:00,398.9,"Wet Season","250-500 (cfs)"
"4928","G334",2013-10-14,4,19,"Oct",14,14.7333333333333,2013,14,44,4,0.181818181818182,0.863636363636364,20.4545454545455,-1.45454545454545,-7.11111111111111,2013-10-14 13:44:00,404.22,"Wet Season","250-500 (cfs)"
"4929","G334",2013-10-14,1,20,"Oct",14,15.7333333333333,2013,15,44,7,0.409090909090909,0.909090909090909,20.4545454545455,-0.454545454545453,-2.22222222222222,2013-10-14 14:44:00,406.4,"Wet Season","250-500 (cfs)"
"4930","G334",2013-10-14,3,21,"Oct",14,16.7333333333333,2013,16,44,16,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 15:44:00,406.64,"Wet Season","250-500 (cfs)"
"4931","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:44:00,401.76,"Wet Season","250-500 (cfs)"
"4932","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:44:00,401.76,"Wet Season","250-500 (cfs)"
"4933","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:43:44,87.71,"Wet Season","1-100 (cfs)"
"4934","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:43:52,87.71,"Wet Season","1-100 (cfs)"
"4935","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:43:53,87.71,"Wet Season","1-100 (cfs)"
"4936","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:43:57,87.71,"Wet Season","1-100 (cfs)"
"4937","G334",2013-10-14,1,21,"Oct",14,17.7333333333333,2013,17,44,17,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 16:44:18,87.71,"Wet Season","1-100 (cfs)"
"4938","G334",2013-10-14,2,21,"Oct",14,18.7333333333333,2013,18,44,18,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 17:44:00,381.48,"Wet Season","250-500 (cfs)"
"4939","G334",2013-10-14,2,21,"Oct",14,19.7333333333333,2013,19,44,19,0.863636363636364,0.954545454545455,20.4545454545455,0.545454545454547,2.66666666666667,2013-10-14 18:44:00,366.22,"Wet Season","250-500 (cfs)"
"4940","G334",2013-10-14,2,20,"Oct",14,20.7333333333333,2013,20,44,8,0.409090909090909,0.909090909090909,20.4545454545455,-0.454545454545453,-2.22222222222222,2013-10-14 19:44:00,380.71,"Wet Season","250-500 (cfs)"
"4941","G334",2013-10-14,0,20,"Oct",14,21.7333333333333,2013,21,44,9,0.409090909090909,0.909090909090909,20.4545454545455,-0.454545454545453,-2.22222222222222,2013-10-14 20:44:00,390.79,"Wet Season","250-500 (cfs)"
"4942","G334",2013-10-14,-2,18,"Oct",14,22.7333333333333,2013,22,44,2,0.0909090909090909,0.818181818181818,20.4545454545455,-2.45454545454545,-12,2013-10-14 21:44:00,383.75,"Wet Season","250-500 (cfs)"
"4943","G334",2013-10-15,2,19,"Oct",15,0.733333333333333,2013,0,44,13,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 23:44:00,311.01,"Wet Season","250-500 (cfs)"
"4944","G334",2013-10-15,4,20,"Oct",15,1.73333333333333,2013,1,44,21,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 00:44:00,361.63,"Wet Season","250-500 (cfs)"
"4945","G334",2013-10-15,2,19,"Oct",15,2.73333333333333,2013,2,44,14,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 01:44:00,379.66,"Wet Season","250-500 (cfs)"
"4946","G334",2013-10-15,2,19,"Oct",15,3.73333333333333,2013,3,44,15,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 02:44:00,379.18,"Wet Season","250-500 (cfs)"
"4947","G334",2013-10-15,0,18,"Oct",15,4.73333333333333,2013,4,44,7,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 03:44:00,373.64,"Wet Season","250-500 (cfs)"
"4948","G334",2013-10-15,0,19,"Oct",15,5.73333333333333,2013,5,44,16,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 04:44:00,322.6,"Wet Season","250-500 (cfs)"
"4949","G334",2013-10-15,0,19,"Oct",15,5.73333333333333,2013,5,44,16,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 04:43:46,87.71,"Wet Season","1-100 (cfs)"
"4950","G334",2013-10-15,0,19,"Oct",15,5.73333333333333,2013,5,44,16,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 04:43:47,87.71,"Wet Season","1-100 (cfs)"
"4951","G334",2013-10-15,0,19,"Oct",15,5.73333333333333,2013,5,44,16,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 04:43:51,87.71,"Wet Season","1-100 (cfs)"
"4952","G334",2013-10-15,0,19,"Oct",15,5.73333333333333,2013,5,44,16,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 04:43:58,87.71,"Wet Season","1-100 (cfs)"
"4953","G334",2013-10-15,0,19,"Oct",15,6.73333333333333,2013,6,44,17,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 05:44:00,314.85,"Wet Season","250-500 (cfs)"
"4954","G334",2013-10-15,0,19,"Oct",15,6.73333333333333,2013,6,44,17,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 05:43:41,87.71,"Wet Season","1-100 (cfs)"
"4955","G334",2013-10-15,2,18,"Oct",15,7.73333333333333,2013,7,44,8,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 06:44:00,341.21,"Wet Season","250-500 (cfs)"
"4956","G334",2013-10-15,2,20,"Oct",15,8.73333333333333,2013,8,44,22,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 07:44:00,368.52,"Wet Season","250-500 (cfs)"
"4957","G334",2013-10-15,2,20,"Oct",15,8.73333333333333,2013,8,44,22,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 07:43:49,87.71,"Wet Season","1-100 (cfs)"
"4958","G334",2013-10-15,2,20,"Oct",15,8.73333333333333,2013,8,44,22,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 07:43:54,87.71,"Wet Season","1-100 (cfs)"
"4959","G334",2013-10-15,2,20,"Oct",15,8.73333333333333,2013,8,44,22,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 07:43:56,87.71,"Wet Season","1-100 (cfs)"
"4960","G334",2013-10-15,2,20,"Oct",15,8.73333333333333,2013,8,44,22,1,1,18.2727272727273,1.72727272727273,9.45273631840796,2013-10-15 07:44:23,87.71,"Wet Season","1-100 (cfs)"
"4961","G334",2013-10-15,2,18,"Oct",15,9.73333333333333,2013,9,44,9,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 08:44:00,386.11,"Wet Season","250-500 (cfs)"
"4962","G334",2013-10-15,2,18,"Oct",15,9.73333333333333,2013,9,44,9,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 08:44:11,87.71,"Wet Season","1-100 (cfs)"
"4963","G334",2013-10-15,0,18,"Oct",15,10.7333333333333,2013,10,44,10,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 09:44:00,373.5,"Wet Season","250-500 (cfs)"
"4964","G334",2013-10-15,1,19,"Oct",15,12.7333333333333,2013,12,44,18,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 11:44:00,388.2,"Wet Season","250-500 (cfs)"
"4965","G334",2013-10-15,0,17,"Oct",15,13.7333333333333,2013,13,44,1,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 12:44:00,389.72,"Wet Season","250-500 (cfs)"
"4966","G334",2013-10-15,0,17,"Oct",15,13.7333333333333,2013,13,44,1,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 12:43:50,87.71,"Wet Season","1-100 (cfs)"
"4967","G334",2013-10-15,0,19,"Oct",15,14.7333333333333,2013,14,44,19,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 13:44:00,386.2,"Wet Season","250-500 (cfs)"
"4968","G334",2013-10-15,1,18,"Oct",15,15.7333333333333,2013,15,44,11,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 14:44:00,394.9,"Wet Season","250-500 (cfs)"
"4969","G334",2013-10-15,0,19,"Oct",15,16.7333333333333,2013,16,44,20,0.909090909090909,0.95,18.2727272727273,0.727272727272727,3.98009950248756,2013-10-15 15:44:00,386.11,"Wet Season","250-500 (cfs)"
"4970","G334",2013-10-15,0,18,"Oct",15,17.7333333333333,2013,17,44,12,0.545454545454545,0.9,18.2727272727273,-0.272727272727273,-1.49253731343284,2013-10-15 16:44:00,393.35,"Wet Season","250-500 (cfs)"
"4971","G334",2013-10-15,2,17,"Oct",15,18.7333333333333,2013,18,44,2,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 17:44:00,390.81,"Wet Season","250-500 (cfs)"
"4972","G334",2013-10-15,0,17,"Oct",15,19.7333333333333,2013,19,44,3,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 18:44:00,391.59,"Wet Season","250-500 (cfs)"
"4973","G334",2013-10-15,1,17,"Oct",15,20.7333333333333,2013,20,44,4,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 19:44:00,386.72,"Wet Season","250-500 (cfs)"
"4974","G334",2013-10-15,4,17,"Oct",15,21.7333333333333,2013,21,44,5,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 20:44:00,388.21,"Wet Season","250-500 (cfs)"
"4975","G334",2013-10-15,-2,17,"Oct",15,22.7333333333333,2013,22,44,6,0.272727272727273,0.85,18.2727272727273,-1.27272727272727,-6.96517412935324,2013-10-15 21:44:00,371.01,"Wet Season","250-500 (cfs)"
"4976","G334",2013-10-16,1,17,"Oct",16,0.733333333333333,2013,0,44,8,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 23:44:00,398.42,"Wet Season","250-500 (cfs)"
"4977","G334",2013-10-16,3,16,"Oct",16,1.73333333333333,2013,1,44,2,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 00:44:00,301.86,"Wet Season","250-500 (cfs)"
"4978","G334",2013-10-16,2,17,"Oct",16,2.73333333333333,2013,2,44,9,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 01:44:00,327.25,"Wet Season","250-500 (cfs)"
"4979","G334",2013-10-16,2,16,"Oct",16,3.73333333333333,2013,3,44,3,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 02:44:00,352.93,"Wet Season","250-500 (cfs)"
"4980","G334",2013-10-16,3,16,"Oct",16,4.73333333333333,2013,4,44,4,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 03:44:00,353.85,"Wet Season","250-500 (cfs)"
"4981","G334",2013-10-16,3,16,"Oct",16,4.73333333333333,2013,4,44,4,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 03:44:26,87.71,"Wet Season","1-100 (cfs)"
"4982","G334",2013-10-16,2,17,"Oct",16,5.73333333333333,2013,5,44,10,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 04:44:00,366.89,"Wet Season","250-500 (cfs)"
"4983","G334",2013-10-16,1,17,"Oct",16,6.73333333333333,2013,6,44,11,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 05:44:00,324.32,"Wet Season","250-500 (cfs)"
"4984","G334",2013-10-16,1,17,"Oct",16,6.73333333333333,2013,6,44,11,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 05:44:06,87.71,"Wet Season","1-100 (cfs)"
"4985","G334",2013-10-16,1,17,"Oct",16,7.73333333333333,2013,7,44,12,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 06:44:00,310.77,"Wet Season","250-500 (cfs)"
"4986","G334",2013-10-16,0,17,"Oct",16,8.73333333333333,2013,8,44,13,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 07:44:00,301.07,"Wet Season","250-500 (cfs)"
"4987","G334",2013-10-16,0,17,"Oct",16,8.73333333333333,2013,8,44,13,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 07:44:06,87.71,"Wet Season","1-100 (cfs)"
"4988","G334",2013-10-16,3,17,"Oct",16,9.73333333333333,2013,9,44,14,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 08:44:00,302.1,"Wet Season","250-500 (cfs)"
"4989","G334",2013-10-16,3,18,"Oct",16,10.7333333333333,2013,10,44,20,1,1,16.7727272727273,1.22727272727273,7.3170731707317,2013-10-16 09:44:00,295.06,"Wet Season","250-500 (cfs)"
"4990","G334",2013-10-16,3,18,"Oct",16,12.7333333333333,2013,12,44,21,1,1,16.7727272727273,1.22727272727273,7.3170731707317,2013-10-16 11:44:00,287.14,"Wet Season","250-500 (cfs)"
"4991","G334",2013-10-16,3,18,"Oct",16,12.7333333333333,2013,12,44,21,1,1,16.7727272727273,1.22727272727273,7.3170731707317,2013-10-16 11:44:07,87.71,"Wet Season","1-100 (cfs)"
"4992","G334",2013-10-16,1,17,"Oct",16,13.7333333333333,2013,13,44,15,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 12:44:00,280.72,"Wet Season","250-500 (cfs)"
"4993","G334",2013-10-16,2,17,"Oct",16,14.7333333333333,2013,14,44,16,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 13:44:00,280.49,"Wet Season","250-500 (cfs)"
"4994","G334",2013-10-16,0,18,"Oct",16,15.7333333333333,2013,15,44,22,1,1,16.7727272727273,1.22727272727273,7.3170731707317,2013-10-16 14:44:00,329.69,"Wet Season","250-500 (cfs)"
"4995","G334",2013-10-16,2,17,"Oct",16,16.7333333333333,2013,16,44,17,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 15:44:00,363.31,"Wet Season","250-500 (cfs)"
"4996","G334",2013-10-16,2,16,"Oct",16,17.7333333333333,2013,17,44,5,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 16:44:00,383.29,"Wet Season","250-500 (cfs)"
"4997","G334",2013-10-16,1,17,"Oct",16,18.7333333333333,2013,18,44,18,0.863636363636364,0.944444444444444,16.7727272727273,0.227272727272727,1.3550135501355,2013-10-16 17:44:00,388.55,"Wet Season","250-500 (cfs)"
"4998","G334",2013-10-16,1,16,"Oct",16,19.7333333333333,2013,19,44,6,0.318181818181818,0.888888888888889,16.7727272727273,-0.772727272727273,-4.60704607046071,2013-10-16 18:44:00,391.67,"Wet Season","250-500 (cfs)"
