"Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","RANK","PERCENT_RANK","Scaled_Value","24_hour_mean","Diff_24_hour_mean","Percent difference from daily mean","Flow","HLR","Season","Flow Category"
"G334",2013-07-19,2,16,"Jul",19,14.1166666666667,2013,14,7,7,1,1,14.625,1.375,9.4017094017094,1021.18285714286,0.425492857142857,"Wet Season","1000+ (cfs)"
"G334",2013-07-19,1,14,"Jul",19,17.1166666666667,2013,17,7,4,0.5,0.875,14.625,-0.625,-4.27350427350427,1026.9,0.427875,"Wet Season","1000+ (cfs)"
"G334",2013-07-19,0,15,"Jul",19,20.1166666666667,2013,20,7,6,0.75,0.9375,14.625,0.375,2.56410256410256,1036.77,0.4319875,"Wet Season","1000+ (cfs)"
"G334",2013-07-19,0,16,"Jul",19,23.1166666666667,2013,23,7,8,1,1,14.625,1.375,9.4017094017094,1039.44,0.4331,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,2,15,"Jul",20,2.11666666666667,2013,2,7,1,0.375,0.882352941176471,15.75,-0.75,-4.76190476190476,1062.14,0.442558333333333,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,0,15,"Jul",20,5.11666666666667,2013,5,7,2,0.375,0.882352941176471,15.75,-0.75,-4.76190476190476,1060.15,0.441729166666667,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,0,15,"Jul",20,8.11666666666667,2013,8,7,3,0.375,0.882352941176471,15.75,-0.75,-4.76190476190476,1049.885,0.437452083333333,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,0,16,"Jul",20,11.1166666666667,2013,11,7,4,0.875,0.941176470588235,15.75,0.25,1.58730158730159,1046.2575,0.435940625,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,3,16,"Jul",20,14.1166666666667,2013,14,7,5,0.875,0.941176470588235,15.75,0.25,1.58730158730159,1061.92333333333,0.442468055555556,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,0,16,"Jul",20,17.1166666666667,2013,17,7,6,0.875,0.941176470588235,15.75,0.25,1.58730158730159,1079.64,0.44985,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,1,16,"Jul",20,20.1166666666667,2013,20,7,7,0.875,0.941176470588235,15.75,0.25,1.58730158730159,1070.47,0.446029166666667,"Wet Season","1000+ (cfs)"
"G334",2013-07-20,0,17,"Jul",20,23.1166666666667,2013,23,7,8,1,1,15.75,1.25,7.93650793650794,1069.495,0.445622916666667,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,3,14,"Jul",21,2.11666666666667,2013,2,7,1,0.125,0.777777777777778,16.5,-2.5,-15.1515151515152,1066.94333333333,0.444559722222222,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,4,16,"Jul",21,5.11666666666667,2013,5,7,2,0.375,0.888888888888889,16.5,-0.5,-3.03030303030303,1057.71,0.4407125,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,3,18,"Jul",21,8.11666666666667,2013,8,7,8,1,1,16.5,1.5,9.09090909090909,1028.95,0.428729166666667,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,1,17,"Jul",21,11.1166666666667,2013,11,7,4,0.875,0.944444444444444,16.5,0.5,3.03030303030303,1041.53,0.433970833333333,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,0,17,"Jul",21,14.1166666666667,2013,14,7,5,0.875,0.944444444444444,16.5,0.5,3.03030303030303,1034.24,0.430933333333333,"Wet Season","1000+ (cfs)"
"G334",2013-07-21,2,17,"Jul",21,17.1166666666667,2013,17,7,6,0.875,0.944444444444444,16.5,0.5,3.03030303030303,980.615,0.408589583333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-21,-2,17,"Jul",21,20.1166666666667,2013,20,7,7,0.875,0.944444444444444,16.5,0.5,3.03030303030303,937.215,0.39050625,"Wet Season","500-1000 (cfs)"
"G334",2013-07-21,0,16,"Jul",21,23.1166666666667,2013,23,7,3,0.375,0.888888888888889,16.5,-0.5,-3.03030303030303,940.29,0.3917875,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,3,16,"Jul",22,2.11666666666667,2013,2,7,1,0.625,0.941176470588235,16.375,-0.375,-2.29007633587786,946.685,0.394452083333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,1,16,"Jul",22,5.11666666666667,2013,5,7,2,0.625,0.941176470588235,16.375,-0.375,-2.29007633587786,921.511666666667,0.383963194444444,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,0,16,"Jul",22,8.11666666666667,2013,8,7,3,0.625,0.941176470588235,16.375,-0.375,-2.29007633587786,886.715,0.369464583333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,1,17,"Jul",22,11.1166666666667,2013,11,7,6,1,1,16.375,0.625,3.81679389312977,946.356,0.394315,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,-1,17,"Jul",22,14.1166666666667,2013,14,7,7,1,1,16.375,0.625,3.81679389312977,855.9475,0.356644791666667,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,2,17,"Jul",22,17.1166666666667,2013,17,7,8,1,1,16.375,0.625,3.81679389312977,830.75,0.346145833333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,0,16,"Jul",22,20.1166666666667,2013,20,7,4,0.625,0.941176470588235,16.375,-0.375,-2.29007633587786,836.17,0.348404166666667,"Wet Season","500-1000 (cfs)"
"G334",2013-07-22,1,16,"Jul",22,23.1166666666667,2013,23,7,5,0.625,0.941176470588235,16.375,-0.375,-2.29007633587786,839.536666666667,0.349806944444444,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,2,15,"Jul",23,2.11666666666667,2013,2,7,1,0.25,0.833333333333333,16.625,-1.625,-9.77443609022556,832.1,0.346708333333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,1,17,"Jul",23,5.11666666666667,2013,5,7,5,0.625,0.944444444444444,16.625,0.375,2.25563909774436,832.743333333333,0.346976388888889,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,1,18,"Jul",23,8.11666666666667,2013,8,7,6,1,1,16.625,1.375,8.27067669172932,782.692222222222,0.326121759259259,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,2,18,"Jul",23,11.1166666666667,2013,11,7,7,1,1,16.625,1.375,8.27067669172932,795.865,0.331610416666667,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,2,16,"Jul",23,14.1166666666667,2013,14,7,3,0.5,0.888888888888889,16.625,-0.625,-3.7593984962406,727.602272727273,0.303167613636364,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,4,18,"Jul",23,17.1166666666667,2013,17,7,8,1,1,16.625,1.375,8.27067669172932,787.32,0.32805,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,3,16,"Jul",23,20.1166666666667,2013,20,7,4,0.5,0.888888888888889,16.625,-0.625,-3.7593984962406,773.01,0.3220875,"Wet Season","500-1000 (cfs)"
"G334",2013-07-23,0,15,"Jul",23,23.1166666666667,2013,23,7,2,0.25,0.833333333333333,16.625,-1.625,-9.77443609022556,754.305,0.31429375,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,1,15,"Jul",24,2.11666666666667,2013,2,7,1,0.125,0.789473684210526,16.75,-1.75,-10.4477611940298,722.965,0.301235416666667,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,0,16,"Jul",24,5.11666666666667,2013,5,7,2,0.375,0.842105263157895,16.75,-0.75,-4.47761194029851,724.6925,0.301955208333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,1,17,"Jul",24,8.11666666666667,2013,8,7,4,0.875,0.894736842105263,16.75,0.25,1.49253731343284,683.6,0.284833333333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,2,17,"Jul",24,11.1166666666667,2013,11,7,5,0.875,0.894736842105263,16.75,0.25,1.49253731343284,631.1,0.262958333333333,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,1,17,"Jul",24,14.1166666666667,2013,14,7,6,0.875,0.894736842105263,16.75,0.25,1.49253731343284,596.277142857143,0.24844880952381,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,2,17,"Jul",24,17.1166666666667,2013,17,7,7,0.875,0.894736842105263,16.75,0.25,1.49253731343284,453.914285714286,0.189130952380952,"Wet Season","250-500 (cfs)"
"G334",2013-07-24,0,16,"Jul",24,20.1166666666667,2013,20,7,3,0.375,0.842105263157895,16.75,-0.75,-4.47761194029851,515.023333333333,0.214593055555556,"Wet Season","500-1000 (cfs)"
"G334",2013-07-24,4,19,"Jul",24,23.1166666666667,2013,23,7,8,1,1,16.75,2.25,13.4328358208955,524.296428571429,0.218456845238095,"Wet Season","500-1000 (cfs)"
"G334",2013-07-25,0,18,"Jul",25,2.11666666666667,2013,2,7,7,0.875,0.947368421052632,17,1,5.88235294117647,628.101,0.26170875,"Wet Season","500-1000 (cfs)"
"G334",2013-07-25,2,17,"Jul",25,5.11666666666667,2013,5,7,2,0.75,0.894736842105263,17,0,0,501.750681818182,0.209062784090909,"Wet Season","500-1000 (cfs)"
"G334",2013-07-25,0,17,"Jul",25,8.11666666666667,2013,8,7,3,0.75,0.894736842105263,17,0,0,452.159444444444,0.188399768518519,"Wet Season","250-500 (cfs)"
"G334",2013-07-25,4,19,"Jul",25,11.1166666666667,2013,11,7,8,1,1,17,2,11.7647058823529,414.352,0.172646666666667,"Wet Season","250-500 (cfs)"
"G334",2013-07-25,2,17,"Jul",25,14.1166666666667,2013,14,7,4,0.75,0.894736842105263,17,0,0,437.106071428571,0.182127529761905,"Wet Season","250-500 (cfs)"
"G334",2013-07-25,2,17,"Jul",25,17.1166666666667,2013,17,7,5,0.75,0.894736842105263,17,0,0,433.689459459459,0.180703941441441,"Wet Season","250-500 (cfs)"
"G334",2013-07-25,2,17,"Jul",25,20.1166666666667,2013,20,7,6,0.75,0.894736842105263,17,0,0,382.056,0.15919,"Wet Season","250-500 (cfs)"
"G334",2013-07-25,4,14,"Jul",25,23.1166666666667,2013,23,7,1,0.125,0.736842105263158,17,-3,-17.6470588235294,414.7725,0.172821875,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,2,17,"Jul",26,2.11666666666667,2013,2,7,2,0.5,0.894736842105263,17.875,-0.875,-4.89510489510489,336.916,0.140381666666667,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,3,19,"Jul",26,5.11666666666667,2013,5,7,5,1,1,17.875,1.125,6.29370629370629,376.886,0.157035833333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,4,19,"Jul",26,8.11666666666667,2013,8,7,6,1,1,17.875,1.125,6.29370629370629,375.176666666667,0.156323611111111,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,3,19,"Jul",26,11.1166666666667,2013,11,7,7,1,1,17.875,1.125,6.29370629370629,365.265,0.15219375,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,2,16,"Jul",26,14.1166666666667,2013,14,7,1,0.125,0.842105263157895,17.875,-1.875,-10.4895104895105,403.0256,0.167927333333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,5,19,"Jul",26,17.1166666666667,2013,17,7,8,1,1,17.875,1.125,6.29370629370629,402.884615384615,0.16786858974359,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,2,17,"Jul",26,20.1166666666667,2013,20,7,3,0.5,0.894736842105263,17.875,-0.875,-4.89510489510489,275.646666666667,0.114852777777778,"Wet Season","250-500 (cfs)"
"G334",2013-07-26,2,17,"Jul",26,23.1166666666667,2013,23,7,4,0.5,0.894736842105263,17.875,-0.875,-4.89510489510489,402.2405,0.167600208333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,4,17,"Jul",27,2.11666666666667,2013,2,7,1,0.25,0.85,18.75,-1.75,-9.33333333333333,333.594545454545,0.138997727272727,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,3,19,"Jul",27,5.11666666666667,2013,5,7,4,0.625,0.95,18.75,0.25,1.33333333333333,308.163333333333,0.128401388888889,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,3,20,"Jul",27,8.11666666666667,2013,8,7,6,1,1,18.75,1.25,6.66666666666667,333.2325,0.138846875,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,3,20,"Jul",27,11.1166666666667,2013,11,7,7,1,1,18.75,1.25,6.66666666666667,331.470882352941,0.138112867647059,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,3,18,"Jul",27,14.1166666666667,2013,14,7,3,0.375,0.9,18.75,-0.75,-4,247.85,0.103270833333333,"Wet Season","100-250 (cfs)"
"G334",2013-07-27,3,20,"Jul",27,17.1166666666667,2013,17,7,8,1,1,18.75,1.25,6.66666666666667,281.252,0.117188333333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,2,19,"Jul",27,20.1166666666667,2013,20,7,5,0.625,0.95,18.75,0.25,1.33333333333333,364.78,0.151991666666667,"Wet Season","250-500 (cfs)"
"G334",2013-07-27,3,17,"Jul",27,23.1166666666667,2013,23,7,2,0.25,0.85,18.75,-1.75,-9.33333333333333,345.0515,0.143771458333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-28,3,18,"Jul",28,2.11666666666667,2013,2,7,1,0.125,0.857142857142857,19.75,-1.75,-8.86075949367089,291.41,0.121420833333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-28,4,20,"Jul",28,5.11666666666667,2013,5,7,4,0.75,0.952380952380952,19.75,0.25,1.26582278481013,235.086363636364,0.0979526515151515,"Wet Season","100-250 (cfs)"
"G334",2013-07-28,4,20,"Jul",28,8.11666666666667,2013,8,7,5,0.75,0.952380952380952,19.75,0.25,1.26582278481013,206.822,0.0861758333333333,"Wet Season","100-250 (cfs)"
"G334",2013-07-28,4,20,"Jul",28,11.1166666666667,2013,11,7,6,0.75,0.952380952380952,19.75,0.25,1.26582278481013,276.985714285714,0.115410714285714,"Wet Season","250-500 (cfs)"
"G334",2013-07-28,5,21,"Jul",28,14.1166666666667,2013,14,7,7,1,1,19.75,1.25,6.32911392405063,281.94875,0.117478645833333,"Wet Season","250-500 (cfs)"
"G334",2013-07-28,5,19,"Jul",28,17.1166666666667,2013,17,7,2,0.375,0.904761904761905,19.75,-0.75,-3.79746835443038,252.41,0.105170833333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-28,4,21,"Jul",28,20.1166666666667,2013,20,7,8,1,1,19.75,1.25,6.32911392405063,158.17875,0.0659078125,"Wet Season","100-250 (cfs)"
"G334",2013-07-28,4,19,"Jul",28,23.1166666666667,2013,23,7,3,0.375,0.904761904761905,19.75,-0.75,-3.79746835443038,242.475,0.10103125,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,5,19,"Jul",29,2.11666666666667,2013,2,7,2,0.375,0.863636363636364,19.75,-0.75,-3.79746835443038,239.011,0.0995879166666667,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,4,20,"Jul",29,5.11666666666667,2013,5,7,4,0.875,0.909090909090909,19.75,0.25,1.26582278481013,147.418947368421,0.0614245614035088,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,5,20,"Jul",29,8.11666666666667,2013,8,7,5,0.875,0.909090909090909,19.75,0.25,1.26582278481013,271.975,0.113322916666667,"Wet Season","250-500 (cfs)"
"G334",2013-07-29,3,22,"Jul",29,11.1166666666667,2013,11,7,8,1,1,19.75,2.25,11.3924050632911,181.105714285714,0.0754607142857143,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,4,19,"Jul",29,14.1166666666667,2013,14,7,3,0.375,0.863636363636364,19.75,-0.75,-3.79746835443038,168.314482758621,0.0701310344827586,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,4,20,"Jul",29,17.1166666666667,2013,17,7,6,0.875,0.909090909090909,19.75,0.25,1.26582278481013,199.27,0.0830291666666667,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,3,18,"Jul",29,20.1166666666667,2013,20,7,1,0.125,0.818181818181818,19.75,-1.75,-8.86075949367089,208.2925,0.0867885416666667,"Wet Season","100-250 (cfs)"
"G334",2013-07-29,3,20,"Jul",29,23.1166666666667,2013,23,7,7,0.875,0.909090909090909,19.75,0.25,1.26582278481013,213.966666666667,0.0891527777777778,"Wet Season","100-250 (cfs)"
"G334",2013-07-30,4,20,"Jul",30,2.11666666666667,2013,2,7,6,0.875,0.909090909090909,19.375,0.625,3.2258064516129,176.956363636364,0.0737318181818182,"Wet Season","100-250 (cfs)"
"G334",2013-07-30,2,18,"Jul",30,5.11666666666667,2013,5,7,1,0.25,0.818181818181818,19.375,-1.375,-7.09677419354839,252.301666666667,0.105125694444444,"Wet Season","250-500 (cfs)"
"G334",2013-07-30,3,22,"Jul",30,8.11666666666667,2013,8,7,8,1,1,19.375,2.625,13.5483870967742,602.700161290323,0.251125067204301,"Wet Season","500-1000 (cfs)"
"G334",2013-07-30,2,20,"Jul",30,11.1166666666667,2013,11,7,7,0.875,0.909090909090909,19.375,0.625,3.2258064516129,341.8112,0.142421333333333,"Wet Season","250-500 (cfs)"
"G334",2013-07-30,5,19,"Jul",30,14.1166666666667,2013,14,7,3,0.625,0.863636363636364,19.375,-0.375,-1.93548387096774,270.200526315789,0.112583552631579,"Wet Season","250-500 (cfs)"
"G334",2013-07-30,3,19,"Jul",30,17.1166666666667,2013,17,7,4,0.625,0.863636363636364,19.375,-0.375,-1.93548387096774,226.086666666667,0.0942027777777778,"Wet Season","100-250 (cfs)"
"G334",2013-07-30,4,19,"Jul",30,20.1166666666667,2013,20,7,5,0.625,0.863636363636364,19.375,-0.375,-1.93548387096774,225.296666666667,0.0938736111111111,"Wet Season","100-250 (cfs)"
"G334",2013-07-30,1,18,"Jul",30,23.1166666666667,2013,23,7,2,0.25,0.818181818181818,19.375,-1.375,-7.09677419354839,192.55,0.0802291666666667,"Wet Season","100-250 (cfs)"
"G334",2013-07-31,3,17,"Jul",31,2.11666666666667,2013,2,7,1,0.285714285714286,0.85,18.2857142857143,-1.28571428571428,-7.03124999999999,202.283333333333,0.0842847222222222,"Wet Season","100-250 (cfs)"
"G334",2013-07-31,5,19,"Jul",31,5.11666666666667,2013,5,7,5,0.857142857142857,0.95,18.2857142857143,0.714285714285715,3.90625000000001,195.216666666667,0.0813402777777778,"Wet Season","100-250 (cfs)"
"G334",2013-07-31,5,20,"Jul",31,8.11666666666667,2013,8,7,7,1,1,18.2857142857143,1.71428571428572,9.37500000000001,856.659166666667,0.356941319444444,"Wet Season","500-1000 (cfs)"
"G334",2013-07-31,3,17,"Jul",31,14.1166666666667,2013,14,7,2,0.285714285714286,0.85,18.2857142857143,-1.28571428571428,-7.03124999999999,354.403333333333,0.147668055555556,"Wet Season","250-500 (cfs)"
"G334",2013-07-31,4,19,"Jul",31,17.1166666666667,2013,17,7,6,0.857142857142857,0.95,18.2857142857143,0.714285714285715,3.90625000000001,307.305,0.12804375,"Wet Season","250-500 (cfs)"
"G334",2013-07-31,5,18,"Jul",31,20.1166666666667,2013,20,7,3,0.571428571428571,0.9,18.2857142857143,-0.285714285714285,-1.56249999999999,187.055833333333,0.0779399305555556,"Wet Season","100-250 (cfs)"
"G334",2013-07-31,5,18,"Jul",31,23.1166666666667,2013,23,7,4,0.571428571428571,0.9,18.2857142857143,-0.285714285714285,-1.56249999999999,157.038333333333,0.0654326388888889,"Wet Season","100-250 (cfs)"
"G334",2013-08-01,7,18,"Aug",1,2.11666666666667,2013,2,7,1,0.375,0.782608695652174,19.375,-1.375,-7.09677419354839,164.986666666667,0.0687444444444444,"Wet Season","100-250 (cfs)"
"G334",2013-08-01,6,20,"Aug",1,5.11666666666667,2013,5,7,6,0.875,0.869565217391304,19.375,0.625,3.2258064516129,112.12,0.0467166666666667,"Wet Season","100-250 (cfs)"
"G334",2013-08-01,8,23,"Aug",1,8.11666666666667,2013,8,7,8,1,1,19.375,3.625,18.7096774193548,1027.299,0.42804125,"Wet Season","1000+ (cfs)"
"G334",2013-08-01,2,18,"Aug",1,11.1166666666667,2013,11,7,2,0.375,0.782608695652174,19.375,-1.375,-7.09677419354839,482.738,0.201140833333333,"Wet Season","250-500 (cfs)"
"G334",2013-08-01,5,20,"Aug",1,14.1166666666667,2013,14,7,7,0.875,0.869565217391304,19.375,0.625,3.2258064516129,364.77125,0.151988020833333,"Wet Season","250-500 (cfs)"
"G334",2013-08-01,4,19,"Aug",1,17.1166666666667,2013,17,7,4,0.625,0.826086956521739,19.375,-0.375,-1.93548387096774,332.425294117647,0.138510539215686,"Wet Season","250-500 (cfs)"
"G334",2013-08-01,7,19,"Aug",1,20.1166666666667,2013,20,7,5,0.625,0.826086956521739,19.375,-0.375,-1.93548387096774,213.123333333333,0.0888013888888889,"Wet Season","100-250 (cfs)"
"G334",2013-08-01,3,18,"Aug",1,23.1166666666667,2013,23,7,3,0.375,0.782608695652174,19.375,-1.375,-7.09677419354839,206.816666666667,0.0861736111111111,"Wet Season","100-250 (cfs)"
"G334",2013-08-02,6,19,"Aug",2,2.11666666666667,2013,2,7,7,0.875,0.904761904761905,18,1,5.55555555555556,103.868333333333,0.0432784722222222,"Wet Season","100-250 (cfs)"
"G334",2013-08-02,5,18,"Aug",2,5.11666666666667,2013,5,7,4,0.75,0.857142857142857,18,0,0,217.685,0.0907020833333333,"Wet Season","100-250 (cfs)"
"G334",2013-08-02,8,21,"Aug",2,8.11666666666667,2013,8,7,8,1,1,18,3,16.6666666666667,925.93,0.385804166666667,"Wet Season","500-1000 (cfs)"
"G334",2013-08-02,3,18,"Aug",2,11.1166666666667,2013,11,7,5,0.75,0.857142857142857,18,0,0,343.170666666667,0.142987777777778,"Wet Season","250-500 (cfs)"
"G334",2013-08-02,3,17,"Aug",2,14.1166666666667,2013,14,7,2,0.375,0.80952380952381,18,-1,-5.55555555555556,335.53,0.139804166666667,"Wet Season","250-500 (cfs)"
"G334",2013-08-02,4,18,"Aug",2,17.1166666666667,2013,17,7,6,0.75,0.857142857142857,18,0,0,282.699090909091,0.117791287878788,"Wet Season","250-500 (cfs)"
"G334",2013-08-02,4,16,"Aug",2,20.1166666666667,2013,20,7,1,0.125,0.761904761904762,18,-2,-11.1111111111111,206.587647058824,0.0860781862745098,"Wet Season","100-250 (cfs)"
"G334",2013-08-02,4,17,"Aug",2,23.1166666666667,2013,23,7,3,0.375,0.80952380952381,18,-1,-5.55555555555556,197.968,0.0824866666666667,"Wet Season","100-250 (cfs)"
"G334",2013-08-03,5,17,"Aug",3,2.11666666666667,2013,2,7,3,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,203.3825,0.0847427083333333,"Wet Season","100-250 (cfs)"
"G334",2013-08-03,3,17,"Aug",3,5.11666666666667,2013,5,7,4,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,166.990714285714,0.0695794642857143,"Wet Season","100-250 (cfs)"
"G334",2013-08-03,3,19,"Aug",3,8.11666666666667,2013,8,7,7,1,1,17.375,1.625,9.35251798561151,753.539259259259,0.313974691358025,"Wet Season","500-1000 (cfs)"
"G334",2013-08-03,0,19,"Aug",3,11.1166666666667,2013,11,7,8,1,1,17.375,1.625,9.35251798561151,420.864,0.17536,"Wet Season","250-500 (cfs)"
"G334",2013-08-03,5,16,"Aug",3,14.1166666666667,2013,14,7,1,0.25,0.842105263157895,17.375,-1.375,-7.9136690647482,346.36,0.144316666666667,"Wet Season","250-500 (cfs)"
"G334",2013-08-03,4,16,"Aug",3,17.1166666666667,2013,17,7,2,0.25,0.842105263157895,17.375,-1.375,-7.9136690647482,284.005,0.118335416666667,"Wet Season","250-500 (cfs)"
"G334",2013-08-03,3,17,"Aug",3,20.1166666666667,2013,20,7,5,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,251.75,0.104895833333333,"Wet Season","250-500 (cfs)"
"G334",2013-08-03,2,18,"Aug",3,23.1166666666667,2013,23,7,6,0.75,0.947368421052632,17.375,0.625,3.59712230215827,101.9575,0.0424822916666667,"Wet Season","100-250 (cfs)"
"G334",2013-08-04,4,17,"Aug",4,2.11666666666667,2013,2,7,2,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,258.223333333333,0.107593055555556,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,3,19,"Aug",4,5.11666666666667,2013,5,7,7,1,1,17.375,1.625,9.35251798561151,265.26,0.110525,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,3,19,"Aug",4,8.11666666666667,2013,8,7,8,1,1,17.375,1.625,9.35251798561151,440.168157894737,0.183403399122807,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,0,18,"Aug",4,11.1166666666667,2013,11,7,6,0.75,0.947368421052632,17.375,0.625,3.59712230215827,267.414375,0.11142265625,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,3,17,"Aug",4,14.1166666666667,2013,14,7,3,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,324.8025,0.135334375,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,3,17,"Aug",4,17.1166666666667,2013,17,7,4,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,266.466666666667,0.111027777777778,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,6,17,"Aug",4,20.1166666666667,2013,20,7,5,0.625,0.894736842105263,17.375,-0.375,-2.15827338129496,250.842,0.1045175,"Wet Season","250-500 (cfs)"
"G334",2013-08-04,3,15,"Aug",4,23.1166666666667,2013,23,7,1,0.125,0.789473684210526,17.375,-2.375,-13.6690647482014,242.08,0.100866666666667,"Wet Season","100-250 (cfs)"
"G334",2013-08-05,5,16,"Aug",5,2.11666666666667,2013,2,7,1,0.333333333333333,0.941176470588235,16.6666666666667,-0.666666666666668,-4.00000000000001,308.495833333333,0.128539930555556,"Wet Season","250-500 (cfs)"
"G334",2013-08-05,6,17,"Aug",5,5.11666666666667,2013,5,7,2,1,1,16.6666666666667,0.333333333333332,1.99999999999999,227.84,0.0949333333333333,"Wet Season","100-250 (cfs)"
"G334",2013-08-05,4,17,"Aug",5,8.11666666666667,2013,8,7,3,1,1,16.6666666666667,0.333333333333332,1.99999999999999,239.523762376238,0.0998015676567657,"Wet Season","100-250 (cfs)"
"G334",2013-08-31,2,20,"Aug",31,0.75,2013,0,45,7,0.5,0.909090909090909,19.5909090909091,0.40909090909091,2.08816705336427,818.053333333333,0.340855555555556,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,2,22,"Aug",31,1.75,2013,1,45,18,1,1,19.5909090909091,2.40909090909091,12.2969837587007,771.745,0.321560416666667,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,2,12,"Aug",31,2.75,2013,2,45,1,0.0909090909090909,0.545454545454545,19.5909090909091,-7.59090909090909,-38.7470997679814,771.486666666667,0.321452777777778,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,1,12,"Aug",31,3.75,2013,3,45,2,0.0909090909090909,0.545454545454545,19.5909090909091,-7.59090909090909,-38.7470997679814,764.54,0.318558333333333,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,3,19,"Aug",31,4.75,2013,4,45,5,0.272727272727273,0.863636363636364,19.5909090909091,-0.59090909090909,-3.01624129930394,768.3,0.320125,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,2,18,"Aug",31,5.75,2013,5,45,4,0.181818181818182,0.818181818181818,19.5909090909091,-1.59090909090909,-8.12064965197215,761.72,0.317383333333333,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,3,15,"Aug",31,6.75,2013,6,45,3,0.136363636363636,0.681818181818182,19.5909090909091,-4.59090909090909,-23.4338747099768,833.795833333333,0.347414930555556,"Wet Season","500-1000 (cfs)"
"G334",2013-08-31,0,20,"Aug",31,7.75,2013,7,45,8,0.5,0.909090909090909,19.5909090909091,0.40909090909091,2.08816705336427,1032.63222222222,0.430263425925926,"Wet Season","1000+ (cfs)"
